cleaning log files...
loading spack
loading fdapde_devel environment
Eigen library found at /home/u10656115/.spack/packages/linux-cascadelake/eigen-3.4.0-hklx4lp26fdlaepysl2vcl6zyvtf5cag
compiling...
launching executable...
n_obs_per_clust: 20
n_clust:         3
N:               10
seed:            42
create directory per output
11 1
caricati dati 
creati spazi, dist and init
regolarizza centroidi iniziali
step assegnazione it0
distanza ck:0 i:0 vale=1.89625 , best dist:1.79769e+308
distanza ck:1 i:0 vale=2.25902 , best dist:1.89625
distanza ck:2 i:0 vale=2.3244 , best dist:1.89625
distanza ck:0 i:1 vale=2.24999 , best dist:1.79769e+308
distanza ck:1 i:1 vale=2.26744 , best dist:2.24999
distanza ck:2 i:1 vale=2.33407 , best dist:2.24999
distanza ck:0 i:2 vale=2.22747 , best dist:1.79769e+308
distanza ck:1 i:2 vale=2.23377 , best dist:2.22747
distanza ck:2 i:2 vale=2.30502 , best dist:2.22747
distanza ck:0 i:3 vale=2.21175 , best dist:1.79769e+308
distanza ck:1 i:3 vale=2.22386 , best dist:2.21175
distanza ck:2 i:3 vale=2.29411 , best dist:2.21175
distanza ck:0 i:4 vale=2.23834 , best dist:1.79769e+308
distanza ck:1 i:4 vale=2.26197 , best dist:2.23834
distanza ck:2 i:4 vale=2.31516 , best dist:2.23834
distanza ck:0 i:5 vale=2.24789 , best dist:1.79769e+308
distanza ck:1 i:5 vale=2.27345 , best dist:2.24789
distanza ck:2 i:5 vale=2.33036 , best dist:2.24789
distanza ck:0 i:6 vale=2.25843 , best dist:1.79769e+308
distanza ck:1 i:6 vale=2.27227 , best dist:2.25843
distanza ck:2 i:6 vale=2.34081 , best dist:2.25843
distanza ck:0 i:7 vale=2.24271 , best dist:1.79769e+308
distanza ck:1 i:7 vale=2.27007 , best dist:2.24271
distanza ck:2 i:7 vale=2.35049 , best dist:2.24271
distanza ck:0 i:8 vale=2.23966 , best dist:1.79769e+308
distanza ck:1 i:8 vale=2.26283 , best dist:2.23966
distanza ck:2 i:8 vale=2.33711 , best dist:2.23966
distanza ck:0 i:9 vale=2.20793 , best dist:1.79769e+308
distanza ck:1 i:9 vale=2.24269 , best dist:2.20793
distanza ck:2 i:9 vale=2.30664 , best dist:2.20793
distanza ck:0 i:10 vale=2.21224 , best dist:1.79769e+308
distanza ck:1 i:10 vale=2.23385 , best dist:2.21224
distanza ck:2 i:10 vale=2.31058 , best dist:2.21224
distanza ck:0 i:11 vale=2.2408 , best dist:1.79769e+308
distanza ck:1 i:11 vale=2.24386 , best dist:2.2408
distanza ck:2 i:11 vale=2.31037 , best dist:2.2408
distanza ck:0 i:12 vale=2.24691 , best dist:1.79769e+308
distanza ck:1 i:12 vale=2.24381 , best dist:2.24691
distanza ck:2 i:12 vale=2.31491 , best dist:2.24381
distanza ck:0 i:13 vale=2.23212 , best dist:1.79769e+308
distanza ck:1 i:13 vale=2.23865 , best dist:2.23212
distanza ck:2 i:13 vale=2.31927 , best dist:2.23212
distanza ck:0 i:14 vale=2.23504 , best dist:1.79769e+308
distanza ck:1 i:14 vale=2.25403 , best dist:2.23504
distanza ck:2 i:14 vale=2.32524 , best dist:2.23504
distanza ck:0 i:15 vale=2.24858 , best dist:1.79769e+308
distanza ck:1 i:15 vale=2.26027 , best dist:2.24858
distanza ck:2 i:15 vale=2.31592 , best dist:2.24858
distanza ck:0 i:16 vale=2.2361 , best dist:1.79769e+308
distanza ck:1 i:16 vale=2.24017 , best dist:2.2361
distanza ck:2 i:16 vale=2.32328 , best dist:2.2361
distanza ck:0 i:17 vale=2.26118 , best dist:1.79769e+308
distanza ck:1 i:17 vale=2.27336 , best dist:2.26118
distanza ck:2 i:17 vale=2.34355 , best dist:2.26118
distanza ck:0 i:18 vale=2.24255 , best dist:1.79769e+308
distanza ck:1 i:18 vale=2.25656 , best dist:2.24255
distanza ck:2 i:18 vale=2.32973 , best dist:2.24255
distanza ck:0 i:19 vale=2.25684 , best dist:1.79769e+308
distanza ck:1 i:19 vale=2.27294 , best dist:2.25684
distanza ck:2 i:19 vale=2.35648 , best dist:2.25684
distanza ck:0 i:20 vale=2.25318 , best dist:1.79769e+308
distanza ck:1 i:20 vale=1.88672 , best dist:2.25318
distanza ck:2 i:20 vale=2.25522 , best dist:1.88672
distanza ck:0 i:21 vale=2.27386 , best dist:1.79769e+308
distanza ck:1 i:21 vale=2.24629 , best dist:2.27386
distanza ck:2 i:21 vale=2.2623 , best dist:2.24629
distanza ck:0 i:22 vale=2.27908 , best dist:1.79769e+308
distanza ck:1 i:22 vale=2.25608 , best dist:2.27908
distanza ck:2 i:22 vale=2.29185 , best dist:2.25608
distanza ck:0 i:23 vale=2.26587 , best dist:1.79769e+308
distanza ck:1 i:23 vale=2.24042 , best dist:2.26587
distanza ck:2 i:23 vale=2.27507 , best dist:2.24042
distanza ck:0 i:24 vale=2.26501 , best dist:1.79769e+308
distanza ck:1 i:24 vale=2.23402 , best dist:2.26501
distanza ck:2 i:24 vale=2.27228 , best dist:2.23402
distanza ck:0 i:25 vale=2.28983 , best dist:1.79769e+308
distanza ck:1 i:25 vale=2.26507 , best dist:2.28983
distanza ck:2 i:25 vale=2.28246 , best dist:2.26507
distanza ck:0 i:26 vale=2.26817 , best dist:1.79769e+308
distanza ck:1 i:26 vale=2.22152 , best dist:2.26817
distanza ck:2 i:26 vale=2.25414 , best dist:2.22152
distanza ck:0 i:27 vale=2.28534 , best dist:1.79769e+308
distanza ck:1 i:27 vale=2.25145 , best dist:2.28534
distanza ck:2 i:27 vale=2.27991 , best dist:2.25145
distanza ck:0 i:28 vale=2.25302 , best dist:1.79769e+308
distanza ck:1 i:28 vale=2.22688 , best dist:2.25302
distanza ck:2 i:28 vale=2.25028 , best dist:2.22688
distanza ck:0 i:29 vale=2.2921 , best dist:1.79769e+308
distanza ck:1 i:29 vale=2.26576 , best dist:2.2921
distanza ck:2 i:29 vale=2.27237 , best dist:2.26576
distanza ck:0 i:30 vale=2.27002 , best dist:1.79769e+308
distanza ck:1 i:30 vale=2.25735 , best dist:2.27002
distanza ck:2 i:30 vale=2.29994 , best dist:2.25735
distanza ck:0 i:31 vale=2.25266 , best dist:1.79769e+308
distanza ck:1 i:31 vale=2.21751 , best dist:2.25266
distanza ck:2 i:31 vale=2.2449 , best dist:2.21751
distanza ck:0 i:32 vale=2.25559 , best dist:1.79769e+308
distanza ck:1 i:32 vale=2.23021 , best dist:2.25559
distanza ck:2 i:32 vale=2.25089 , best dist:2.23021
distanza ck:0 i:33 vale=2.26088 , best dist:1.79769e+308
distanza ck:1 i:33 vale=2.24047 , best dist:2.26088
distanza ck:2 i:33 vale=2.2506 , best dist:2.24047
distanza ck:0 i:34 vale=2.24389 , best dist:1.79769e+308
distanza ck:1 i:34 vale=2.22348 , best dist:2.24389
distanza ck:2 i:34 vale=2.24073 , best dist:2.22348
distanza ck:0 i:35 vale=2.30271 , best dist:1.79769e+308
distanza ck:1 i:35 vale=2.2621 , best dist:2.30271
distanza ck:2 i:35 vale=2.28869 , best dist:2.2621
distanza ck:0 i:36 vale=2.24631 , best dist:1.79769e+308
distanza ck:1 i:36 vale=2.21836 , best dist:2.24631
distanza ck:2 i:36 vale=2.2488 , best dist:2.21836
distanza ck:0 i:37 vale=2.27054 , best dist:1.79769e+308
distanza ck:1 i:37 vale=2.25419 , best dist:2.27054
distanza ck:2 i:37 vale=2.27341 , best dist:2.25419
distanza ck:0 i:38 vale=2.29994 , best dist:1.79769e+308
distanza ck:1 i:38 vale=2.25739 , best dist:2.29994
distanza ck:2 i:38 vale=2.27962 , best dist:2.25739
distanza ck:0 i:39 vale=2.24339 , best dist:1.79769e+308
distanza ck:1 i:39 vale=2.21548 , best dist:2.24339
distanza ck:2 i:39 vale=2.24714 , best dist:2.21548
distanza ck:0 i:40 vale=2.33906 , best dist:1.79769e+308
distanza ck:1 i:40 vale=2.27309 , best dist:2.33906
distanza ck:2 i:40 vale=1.89425 , best dist:2.27309
distanza ck:0 i:41 vale=2.32264 , best dist:1.79769e+308
distanza ck:1 i:41 vale=2.25798 , best dist:2.32264
distanza ck:2 i:41 vale=2.23403 , best dist:2.25798
distanza ck:0 i:42 vale=2.35075 , best dist:1.79769e+308
distanza ck:1 i:42 vale=2.2846 , best dist:2.35075
distanza ck:2 i:42 vale=2.25747 , best dist:2.2846
distanza ck:0 i:43 vale=2.31883 , best dist:1.79769e+308
distanza ck:1 i:43 vale=2.25265 , best dist:2.31883
distanza ck:2 i:43 vale=2.22369 , best dist:2.25265
distanza ck:0 i:44 vale=2.33474 , best dist:1.79769e+308
distanza ck:1 i:44 vale=2.27848 , best dist:2.33474
distanza ck:2 i:44 vale=2.24405 , best dist:2.27848
distanza ck:0 i:45 vale=2.34223 , best dist:1.79769e+308
distanza ck:1 i:45 vale=2.26806 , best dist:2.34223
distanza ck:2 i:45 vale=2.24452 , best dist:2.26806
distanza ck:0 i:46 vale=2.36771 , best dist:1.79769e+308
distanza ck:1 i:46 vale=2.29329 , best dist:2.36771
distanza ck:2 i:46 vale=2.27264 , best dist:2.29329
distanza ck:0 i:47 vale=2.3348 , best dist:1.79769e+308
distanza ck:1 i:47 vale=2.26325 , best dist:2.3348
distanza ck:2 i:47 vale=2.24477 , best dist:2.26325
distanza ck:0 i:48 vale=2.32378 , best dist:1.79769e+308
distanza ck:1 i:48 vale=2.24981 , best dist:2.32378
distanza ck:2 i:48 vale=2.23674 , best dist:2.24981
distanza ck:0 i:49 vale=2.34968 , best dist:1.79769e+308
distanza ck:1 i:49 vale=2.27818 , best dist:2.34968
distanza ck:2 i:49 vale=2.25813 , best dist:2.27818
distanza ck:0 i:50 vale=2.33504 , best dist:1.79769e+308
distanza ck:1 i:50 vale=2.25765 , best dist:2.33504
distanza ck:2 i:50 vale=2.2324 , best dist:2.25765
distanza ck:0 i:51 vale=2.37694 , best dist:1.79769e+308
distanza ck:1 i:51 vale=2.29808 , best dist:2.37694
distanza ck:2 i:51 vale=2.26824 , best dist:2.29808
distanza ck:0 i:52 vale=2.32417 , best dist:1.79769e+308
distanza ck:1 i:52 vale=2.26201 , best dist:2.32417
distanza ck:2 i:52 vale=2.25876 , best dist:2.26201
distanza ck:0 i:53 vale=2.32667 , best dist:1.79769e+308
distanza ck:1 i:53 vale=2.27615 , best dist:2.32667
distanza ck:2 i:53 vale=2.25061 , best dist:2.27615
distanza ck:0 i:54 vale=2.35761 , best dist:1.79769e+308
distanza ck:1 i:54 vale=2.29079 , best dist:2.35761
distanza ck:2 i:54 vale=2.27305 , best dist:2.29079
distanza ck:0 i:55 vale=2.36001 , best dist:1.79769e+308
distanza ck:1 i:55 vale=2.27987 , best dist:2.36001
distanza ck:2 i:55 vale=2.24365 , best dist:2.27987
distanza ck:0 i:56 vale=2.36526 , best dist:1.79769e+308
distanza ck:1 i:56 vale=2.28366 , best dist:2.36526
distanza ck:2 i:56 vale=2.26548 , best dist:2.28366
distanza ck:0 i:57 vale=2.32866 , best dist:1.79769e+308
distanza ck:1 i:57 vale=2.27254 , best dist:2.32866
distanza ck:2 i:57 vale=2.24241 , best dist:2.27254
distanza ck:0 i:58 vale=2.30895 , best dist:1.79769e+308
distanza ck:1 i:58 vale=2.23717 , best dist:2.30895
distanza ck:2 i:58 vale=2.21862 , best dist:2.23717
distanza ck:0 i:59 vale=2.29588 , best dist:1.79769e+308
distanza ck:1 i:59 vale=2.21633 , best dist:2.29588
distanza ck:2 i:59 vale=2.20094 , best dist:2.21633
fine step assegnazione it0
ricalcolo centroidi come medi in it0
ricalcolati centroidi, fare smoot iter0
finito smoot centroidi e quindi fine iter0
membri ad iter0: 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 
step assegnazione it1
distanza ck:0 i:0 vale=2.1563 , best dist:1.79769e+308
distanza ck:1 i:0 vale=2.19329 , best dist:2.1563
distanza ck:2 i:0 vale=2.26137 , best dist:2.1563
distanza ck:0 i:1 vale=2.15751 , best dist:1.79769e+308
distanza ck:1 i:1 vale=2.19918 , best dist:2.15751
distanza ck:2 i:1 vale=2.26963 , best dist:2.15751
distanza ck:0 i:2 vale=2.13704 , best dist:1.79769e+308
distanza ck:1 i:2 vale=2.16988 , best dist:2.13704
distanza ck:2 i:2 vale=2.24148 , best dist:2.13704
distanza ck:0 i:3 vale=2.12184 , best dist:1.79769e+308
distanza ck:1 i:3 vale=2.15781 , best dist:2.12184
distanza ck:2 i:3 vale=2.23274 , best dist:2.12184
distanza ck:0 i:4 vale=2.15419 , best dist:1.79769e+308
distanza ck:1 i:4 vale=2.19212 , best dist:2.15419
distanza ck:2 i:4 vale=2.25937 , best dist:2.15419
distanza ck:0 i:5 vale=2.15963 , best dist:1.79769e+308
distanza ck:1 i:5 vale=2.19926 , best dist:2.15963
distanza ck:2 i:5 vale=2.26845 , best dist:2.15963
distanza ck:0 i:6 vale=2.16265 , best dist:1.79769e+308
distanza ck:1 i:6 vale=2.1987 , best dist:2.16265
distanza ck:2 i:6 vale=2.26748 , best dist:2.16265
distanza ck:0 i:7 vale=2.16103 , best dist:1.79769e+308
distanza ck:1 i:7 vale=2.20288 , best dist:2.16103
distanza ck:2 i:7 vale=2.27884 , best dist:2.16103
distanza ck:0 i:8 vale=2.14358 , best dist:1.79769e+308
distanza ck:1 i:8 vale=2.18835 , best dist:2.14358
distanza ck:2 i:8 vale=2.26429 , best dist:2.14358
distanza ck:0 i:9 vale=2.13507 , best dist:1.79769e+308
distanza ck:1 i:9 vale=2.16818 , best dist:2.13507
distanza ck:2 i:9 vale=2.23169 , best dist:2.13507
distanza ck:0 i:10 vale=2.13833 , best dist:1.79769e+308
distanza ck:1 i:10 vale=2.17237 , best dist:2.13833
distanza ck:2 i:10 vale=2.24148 , best dist:2.13833
distanza ck:0 i:11 vale=2.13795 , best dist:1.79769e+308
distanza ck:1 i:11 vale=2.17531 , best dist:2.13795
distanza ck:2 i:11 vale=2.24587 , best dist:2.13795
distanza ck:0 i:12 vale=2.16743 , best dist:1.79769e+308
distanza ck:1 i:12 vale=2.16877 , best dist:2.16743
distanza ck:2 i:12 vale=2.25295 , best dist:2.16743
distanza ck:0 i:13 vale=2.14303 , best dist:1.79769e+308
distanza ck:1 i:13 vale=2.18298 , best dist:2.14303
distanza ck:2 i:13 vale=2.25756 , best dist:2.14303
distanza ck:0 i:14 vale=2.14575 , best dist:1.79769e+308
distanza ck:1 i:14 vale=2.18282 , best dist:2.14575
distanza ck:2 i:14 vale=2.2593 , best dist:2.14575
distanza ck:0 i:15 vale=2.15718 , best dist:1.79769e+308
distanza ck:1 i:15 vale=2.18363 , best dist:2.15718
distanza ck:2 i:15 vale=2.2426 , best dist:2.15718
distanza ck:0 i:16 vale=2.1421 , best dist:1.79769e+308
distanza ck:1 i:16 vale=2.18012 , best dist:2.1421
distanza ck:2 i:16 vale=2.25465 , best dist:2.1421
distanza ck:0 i:17 vale=2.1681 , best dist:1.79769e+308
distanza ck:1 i:17 vale=2.20422 , best dist:2.1681
distanza ck:2 i:17 vale=2.27597 , best dist:2.1681
distanza ck:0 i:18 vale=2.15222 , best dist:1.79769e+308
distanza ck:1 i:18 vale=2.18981 , best dist:2.15222
distanza ck:2 i:18 vale=2.26104 , best dist:2.15222
distanza ck:0 i:19 vale=2.17392 , best dist:1.79769e+308
distanza ck:1 i:19 vale=2.21422 , best dist:2.17392
distanza ck:2 i:19 vale=2.28512 , best dist:2.17392
distanza ck:0 i:20 vale=2.18517 , best dist:1.79769e+308
distanza ck:1 i:20 vale=2.14439 , best dist:2.18517
distanza ck:2 i:20 vale=2.1844 , best dist:2.14439
distanza ck:0 i:21 vale=2.19472 , best dist:1.79769e+308
distanza ck:1 i:21 vale=2.15729 , best dist:2.19472
distanza ck:2 i:21 vale=2.2007 , best dist:2.15729
distanza ck:0 i:22 vale=2.21276 , best dist:1.79769e+308
distanza ck:1 i:22 vale=2.17272 , best dist:2.21276
distanza ck:2 i:22 vale=2.21394 , best dist:2.17272
distanza ck:0 i:23 vale=2.20231 , best dist:1.79769e+308
distanza ck:1 i:23 vale=2.15858 , best dist:2.20231
distanza ck:2 i:23 vale=2.20019 , best dist:2.15858
distanza ck:0 i:24 vale=2.20229 , best dist:1.79769e+308
distanza ck:1 i:24 vale=2.15883 , best dist:2.20229
distanza ck:2 i:24 vale=2.20018 , best dist:2.15883
distanza ck:0 i:25 vale=2.22376 , best dist:1.79769e+308
distanza ck:1 i:25 vale=2.17853 , best dist:2.22376
distanza ck:2 i:25 vale=2.21672 , best dist:2.17853
distanza ck:0 i:26 vale=2.18752 , best dist:1.79769e+308
distanza ck:1 i:26 vale=2.14311 , best dist:2.18752
distanza ck:2 i:26 vale=2.18461 , best dist:2.14311
distanza ck:0 i:27 vale=2.21153 , best dist:1.79769e+308
distanza ck:1 i:27 vale=2.1693 , best dist:2.21153
distanza ck:2 i:27 vale=2.21233 , best dist:2.1693
distanza ck:0 i:28 vale=2.19101 , best dist:1.79769e+308
distanza ck:1 i:28 vale=2.14621 , best dist:2.19101
distanza ck:2 i:28 vale=2.18421 , best dist:2.14621
distanza ck:0 i:29 vale=2.22431 , best dist:1.79769e+308
distanza ck:1 i:29 vale=2.17899 , best dist:2.22431
distanza ck:2 i:29 vale=2.21983 , best dist:2.17899
distanza ck:0 i:30 vale=2.20364 , best dist:1.79769e+308
distanza ck:1 i:30 vale=2.17288 , best dist:2.20364
distanza ck:2 i:30 vale=2.22422 , best dist:2.17288
distanza ck:0 i:31 vale=2.17848 , best dist:1.79769e+308
distanza ck:1 i:31 vale=2.13328 , best dist:2.17848
distanza ck:2 i:31 vale=2.1706 , best dist:2.13328
distanza ck:0 i:32 vale=2.18944 , best dist:1.79769e+308
distanza ck:1 i:32 vale=2.14358 , best dist:2.18944
distanza ck:2 i:32 vale=2.18095 , best dist:2.14358
distanza ck:0 i:33 vale=2.19541 , best dist:1.79769e+308
distanza ck:1 i:33 vale=2.1507 , best dist:2.19541
distanza ck:2 i:33 vale=2.19327 , best dist:2.1507
distanza ck:0 i:34 vale=2.17916 , best dist:1.79769e+308
distanza ck:1 i:34 vale=2.1397 , best dist:2.17916
distanza ck:2 i:34 vale=2.18129 , best dist:2.1397
distanza ck:0 i:35 vale=2.22933 , best dist:1.79769e+308
distanza ck:1 i:35 vale=2.17846 , best dist:2.22933
distanza ck:2 i:35 vale=2.21714 , best dist:2.17846
distanza ck:0 i:36 vale=2.17791 , best dist:1.79769e+308
distanza ck:1 i:36 vale=2.13601 , best dist:2.17791
distanza ck:2 i:36 vale=2.17447 , best dist:2.13601
distanza ck:0 i:37 vale=2.20565 , best dist:1.79769e+308
distanza ck:1 i:37 vale=2.16196 , best dist:2.20565
distanza ck:2 i:37 vale=2.20059 , best dist:2.16196
distanza ck:0 i:38 vale=2.22031 , best dist:1.79769e+308
distanza ck:1 i:38 vale=2.17131 , best dist:2.22031
distanza ck:2 i:38 vale=2.20513 , best dist:2.17131
distanza ck:0 i:39 vale=2.17936 , best dist:1.79769e+308
distanza ck:1 i:39 vale=2.13982 , best dist:2.17936
distanza ck:2 i:39 vale=2.18346 , best dist:2.13982
distanza ck:0 i:40 vale=2.27812 , best dist:1.79769e+308
distanza ck:1 i:40 vale=2.20951 , best dist:2.27812
distanza ck:2 i:40 vale=2.16555 , best dist:2.20951
distanza ck:0 i:41 vale=2.26157 , best dist:1.79769e+308
distanza ck:1 i:41 vale=2.1919 , best dist:2.26157
distanza ck:2 i:41 vale=2.14883 , best dist:2.1919
distanza ck:0 i:42 vale=2.27255 , best dist:1.79769e+308
distanza ck:1 i:42 vale=2.21252 , best dist:2.27255
distanza ck:2 i:42 vale=2.16473 , best dist:2.21252
distanza ck:0 i:43 vale=2.24999 , best dist:1.79769e+308
distanza ck:1 i:43 vale=2.18177 , best dist:2.24999
distanza ck:2 i:43 vale=2.13292 , best dist:2.18177
distanza ck:0 i:44 vale=2.27606 , best dist:1.79769e+308
distanza ck:1 i:44 vale=2.21058 , best dist:2.27606
distanza ck:2 i:44 vale=2.16209 , best dist:2.21058
distanza ck:0 i:45 vale=2.2817 , best dist:1.79769e+308
distanza ck:1 i:45 vale=2.20915 , best dist:2.2817
distanza ck:2 i:45 vale=2.16206 , best dist:2.20915
distanza ck:0 i:46 vale=2.30048 , best dist:1.79769e+308
distanza ck:1 i:46 vale=2.23165 , best dist:2.30048
distanza ck:2 i:46 vale=2.177 , best dist:2.23165
distanza ck:0 i:47 vale=2.26615 , best dist:1.79769e+308
distanza ck:1 i:47 vale=2.19775 , best dist:2.26615
distanza ck:2 i:47 vale=2.17007 , best dist:2.19775
distanza ck:0 i:48 vale=2.25415 , best dist:1.79769e+308
distanza ck:1 i:48 vale=2.18805 , best dist:2.25415
distanza ck:2 i:48 vale=2.14645 , best dist:2.18805
distanza ck:0 i:49 vale=2.27717 , best dist:1.79769e+308
distanza ck:1 i:49 vale=2.20924 , best dist:2.27717
distanza ck:2 i:49 vale=2.16466 , best dist:2.20924
distanza ck:0 i:50 vale=2.27058 , best dist:1.79769e+308
distanza ck:1 i:50 vale=2.19883 , best dist:2.27058
distanza ck:2 i:50 vale=2.15288 , best dist:2.19883
distanza ck:0 i:51 vale=2.3134 , best dist:1.79769e+308
distanza ck:1 i:51 vale=2.24126 , best dist:2.3134
distanza ck:2 i:51 vale=2.18233 , best dist:2.24126
distanza ck:0 i:52 vale=2.27739 , best dist:1.79769e+308
distanza ck:1 i:52 vale=2.21031 , best dist:2.27739
distanza ck:2 i:52 vale=2.16156 , best dist:2.21031
distanza ck:0 i:53 vale=2.26723 , best dist:1.79769e+308
distanza ck:1 i:53 vale=2.20201 , best dist:2.26723
distanza ck:2 i:53 vale=2.16245 , best dist:2.20201
distanza ck:0 i:54 vale=2.29739 , best dist:1.79769e+308
distanza ck:1 i:54 vale=2.2231 , best dist:2.29739
distanza ck:2 i:54 vale=2.17378 , best dist:2.2231
distanza ck:0 i:55 vale=2.28961 , best dist:1.79769e+308
distanza ck:1 i:55 vale=2.21472 , best dist:2.28961
distanza ck:2 i:55 vale=2.16658 , best dist:2.21472
distanza ck:0 i:56 vale=2.29914 , best dist:1.79769e+308
distanza ck:1 i:56 vale=2.23009 , best dist:2.29914
distanza ck:2 i:56 vale=2.17749 , best dist:2.23009
distanza ck:0 i:57 vale=2.26529 , best dist:1.79769e+308
distanza ck:1 i:57 vale=2.19885 , best dist:2.26529
distanza ck:2 i:57 vale=2.152 , best dist:2.19885
distanza ck:0 i:58 vale=2.24214 , best dist:1.79769e+308
distanza ck:1 i:58 vale=2.17628 , best dist:2.24214
distanza ck:2 i:58 vale=2.12852 , best dist:2.17628
distanza ck:0 i:59 vale=2.23074 , best dist:1.79769e+308
distanza ck:1 i:59 vale=2.1633 , best dist:2.23074
distanza ck:2 i:59 vale=2.11454 , best dist:2.1633
fine step assegnazione it1
ricalcolo centroidi come medi in it1
ricalcolati centroidi, fare smoot iter1
finito smoot centroidi e quindi fine iter1
membri ad iter1: 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 
step assegnazione it2
distanza ck:0 i:0 vale=2.15743 , best dist:1.79769e+308
distanza ck:1 i:0 vale=2.19483 , best dist:2.15743
distanza ck:2 i:0 vale=2.26137 , best dist:2.15743
distanza ck:0 i:1 vale=2.15877 , best dist:1.79769e+308
distanza ck:1 i:1 vale=2.20083 , best dist:2.15877
distanza ck:2 i:1 vale=2.26963 , best dist:2.15877
distanza ck:0 i:2 vale=2.13787 , best dist:1.79769e+308
distanza ck:1 i:2 vale=2.17152 , best dist:2.13787
distanza ck:2 i:2 vale=2.24148 , best dist:2.13787
distanza ck:0 i:3 vale=2.12256 , best dist:1.79769e+308
distanza ck:1 i:3 vale=2.15972 , best dist:2.12256
distanza ck:2 i:3 vale=2.23274 , best dist:2.12256
distanza ck:0 i:4 vale=2.1551 , best dist:1.79769e+308
distanza ck:1 i:4 vale=2.19393 , best dist:2.1551
distanza ck:2 i:4 vale=2.25937 , best dist:2.1551
distanza ck:0 i:5 vale=2.16099 , best dist:1.79769e+308
distanza ck:1 i:5 vale=2.20071 , best dist:2.16099
distanza ck:2 i:5 vale=2.26845 , best dist:2.16099
distanza ck:0 i:6 vale=2.16315 , best dist:1.79769e+308
distanza ck:1 i:6 vale=2.20081 , best dist:2.16315
distanza ck:2 i:6 vale=2.26748 , best dist:2.16315
distanza ck:0 i:7 vale=2.16197 , best dist:1.79769e+308
distanza ck:1 i:7 vale=2.20484 , best dist:2.16197
distanza ck:2 i:7 vale=2.27884 , best dist:2.16197
distanza ck:0 i:8 vale=2.14406 , best dist:1.79769e+308
distanza ck:1 i:8 vale=2.19091 , best dist:2.14406
